read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
7e033fb2-cb3a-45de-a886-ce40547e0c2c	HDR	+	1	7569	26	7517	64	141	7427	7331	0.987074	0.960561	13248	0.98619
fa9941d4-c0f3-4a95-a0b1-7bbf3aea55c9	HDR	+	1	7569	7535	15029	100	174	7394	7260	0.981877	0.946792	12724	0.977008
ce19902f-b466-46f3-87ae-dab15f04671a	HDR	-	1	7569	14	7495	84	171	7397	7284	0.984724	0.951908	12906	0.983382
540452ec-cef5-401c-a106-65ad914729d6	HDR	+	1	7569	28	7540	92	148	7420	7307	0.984771	0.953916	13026	0.982521
e27460c9-9050-47f5-9906-314171f9c3d2	HDR	-	3263	7569	0	4262	36	80	4226	4174	0.987695	0.961308	7600	0.985082
8035acab-6ad5-4c19-b002-f496bb3cba48	HDR	+	1	7559	28	7525	85	146	7412	7311	0.986373	0.956562	13092	0.984983
b4d10f0a-b297-41e6-ae35-3a6609726338	HDR	-	11	7569	0	7477	94	175	7383	7260	0.98334	0.948772	12738	0.983744
1272a485-0ca1-4f38-a934-9763d7093034	HDR	-	1	7569	13	7480	82	183	7385	7258	0.982803	0.948758	12786	0.983748
5e206a23-8534-4b20-a862-b4400f82f386	HDR	-	4	7569	17	7512	90	160	7405	7292	0.98474	0.95258	12900	0.981705
ae923b8c-02f1-4b60-a9ea-024b538e77bf	HDR	+	1	7569	31	7562	103	140	7428	7316	0.984922	0.953722	12982	0.981501
f6e7c6e2-b325-4f90-8aab-78bd561ef6de	HDR	-	5	7569	29	7579	121	135	7429	7316	0.984789	0.951984	12972	0.981633
7c876b02-9971-49ae-b887-76b11c7ad3b6	HDR	+	1	7559	30	7545	138	181	7377	7263	0.984547	0.943737	12600	0.977734
7a44f082-fcfb-4f4f-a12f-364d4c0d7a52	HDR	+	6	7558	15181	22675	97	155	7397	7267	0.982425	0.950059	12834	0.977405
3ea5d51f-7f5e-4bc0-977f-c55ff265bb70	HDR	+	1	7569	28	7559	97	134	7434	7330	0.98601	0.956295	13154	0.982294
57ef7142-0b29-4fb3-920a-458bf10f405b	HDR	-	1	7569	14	7474	80	188	7380	7253	0.982791	0.948353	12806	0.983738
4afc4f85-5f43-4426-a92b-3151f073ae99	HDR	-	1	7569	15	7515	96	164	7404	7286	0.984063	0.950678	12876	0.981572
895a1b5b-075d-43a2-b26e-cfc4cd95a347	HDR	+	1	7569	29	7544	85	138	7430	7306	0.983311	0.954658	13014	0.983064
839dd25d-a775-4961-80ed-3d36434b41a2	HDR	-	1	7569	14	7503	88	167	7401	7273	0.982705	0.949974	12808	0.982477
f2b4f2e5-b4f8-420c-a6c4-bbefa2b204f3	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
69a8c125-d89d-4343-af28-6cf553900100	HDR	-	1	7569	17	7477	75	183	7385	7272	0.984699	0.951459	12880	0.984142
4a6e8e2c-ab4d-4ee6-8d02-af2555426f74	HDR	-	1	7569	14	7518	92	156	7412	7310	0.986239	0.954308	13036	0.982242
962a58b3-1337-4c82-9a68-d5c5b3f758b0	HDR	+	1	7559	27	7535	103	153	7405	7298	0.98555	0.952617	12932	0.982747
4efc4373-236d-481d-a762-fcbcaedc4976	HDR	-	14	7569	1	7476	77	157	7398	7319	0.989321	0.958988	13194	0.985874
f1073bee-32c8-4dde-b49a-4e552d107081	HDR	+	1	7569	28	7546	82	132	7436	7331	0.985879	0.958301	13218	0.983858
2bdb68dc-799f-4ed4-a047-e26464d7db70	HDR	+	1	7559	30	7513	74	149	7409	7312	0.986908	0.958071	13134	0.986157
18145aaf-db08-47cb-9996-6f8f6e46c426	HDR	-	1	7569	15	7492	54	145	7423	7340	0.988819	0.963002	13346	0.98697
716ad5f4-4b52-4ac9-87eb-f71da1bdb1b4	HDR	-	11	7569	0	7499	111	170	7388	7242	0.980238	0.944321	12598	0.981794
66f76212-8763-425e-97f4-f9f9a09ba14f	HDR	+	1	7559	28	7517	107	176	7382	7239	0.980629	0.944423	12584	0.982041
00be3aa4-5477-4238-aee2-f11250f7fcb0	HDR	+	6883	7559	28	705	6	5	671	664	0.989568	0.973607	1246	0.951773
42ac41de-b7e4-490a-9504-4d50a6d4a308	HDR	+	1	7569	29	7543	93	147	7421	7296	0.983156	0.952356	12948	0.982003
8caa0d39-d522-4d8a-81c4-a6610946a03e	HDR	+	1	7569	27	7535	93	153	7415	7305	0.985165	0.953531	13034	0.982119
48ae2c06-6096-4101-bd5a-5cb4aeec4b1f	HDR	+	1	7569	26	7503	71	162	7406	7296	0.985147	0.955099	13026	0.985233
c50ea64e-9dc8-4fb2-b299-8a10a0696c90	HDR	+	1	7569	28	7547	115	164	7404	7296	0.985413	0.949629	12834	0.979106
765fc3ee-08b6-467a-90ea-144566da32a0	HDR	+	1	7569	31	7512	67	154	7414	7295	0.983949	0.955468	13076	0.98538
43dacc76-ed2c-4ad8-a51d-09d0b761c39e	HDR	+	1	7569	28	7537	103	162	7406	7273	0.982042	0.948116	12728	0.981057
5ec228ce-e61c-49b2-abbd-b02e8f2b2b3e	HDR	+	1	7569	27	7573	103	125	7443	7320	0.983474	0.954243	13048	0.983483
99531e69-7fc4-47c1-98b4-4f853c0b5982	HDR	+	1	7569	28	7537	118	177	7391	7253	0.981329	0.943664	12524	0.978681
b03de447-947e-42be-81d6-fc8fbb6dfbdf	HDR	+	1	7569	27	7535	123	183	7385	7234	0.979553	0.94058	12448	0.978275
f36aac8c-f3cf-4013-9ca5-699e7d0e764f	HDR	-	11	7569	0	7475	66	149	7409	7308	0.986368	0.958552	13202	0.987472
2e493a3e-02ec-45c5-9507-d5f6ab9e9423	HDR	+	1	7569	29	7549	119	167	7401	7268	0.982029	0.945492	12656	0.978709
3f1ebb2e-a623-458e-a27d-dca06a99caa8	HDR	+	5324	7569	26	2251	18	38	2207	2184	0.989579	0.965091	4004	0.974393
bf5d750c-2002-49ac-8608-ee7d9ed2c57e	HDR	+	1	7569	29	7508	85	174	7394	7287	0.985529	0.952176	12936	0.982983
cf7ec32e-afb7-4215-a50d-2ec3be4968f9	HDR	+	1	7564	28	7540	90	141	7422	7326	0.987065	0.957272	13190	0.982526
554091c7-7d97-458d-ae91-610e26dc8a67	HDR	-	7	7567	20	7454	69	195	7365	7261	0.985879	0.951763	12870	0.984231
361871dd-eba4-44fa-a8ca-5ef6c3b1eaaf	HDR	+	1	7569	28	7526	75	145	7423	7335	0.988145	0.959702	13314	0.984483
b3d3ba0b-ffda-472d-893f-80fef6aa125a	HDR	+	1	7569	24	7500	90	182	7386	7252	0.981858	0.946984	12728	0.982965
05c9ea8b-0ec3-4d75-83e7-287a907e620a	HDR	-	1	7569	14	7524	81	139	7429	7305	0.983309	0.955027	13034	0.983843
3547f8e1-6d10-4666-b437-a52de36b9219	HDR	+	1	7559	28	7534	90	142	7416	7297	0.983954	0.954106	13054	0.984338
60918102-259f-4dd3-ab53-34e303a56a78	HDR	+	1	7569	28	7570	112	138	7430	7283	0.980215	0.948307	12786	0.981765
fc59df18-c55d-470c-b46d-c0d8f3865126	HDR	-	1	7569	25	7494	65	164	7404	7294	0.985143	0.955588	13054	0.984182
119b4a23-7963-414c-ab0e-e4837aff25e2	HDR	-	1	7569	15	7497	84	170	7398	7258	0.981076	0.94851	12728	0.983384
eae08aa6-4caa-4d1f-a776-b215903b51b3	HDR	+	1	7569	29	7539	64	122	7446	7356	0.987913	0.963836	13408	0.985964
6a64b27c-8f36-4542-8b66-939675d0dc34	HDR	+	7378	7559	28	211	2	0	181	180	0.994475	0.983607	344	0.85782
50d39ab2-2514-4937-8966-3c8f115155d9	HDR	+	1	7569	31	7500	79	178	7390	7269	0.983627	0.950569	12852	0.983498
b8b97e30-806b-4c0c-b299-365c07d954df	HDR	+	1	7559	28	7532	79	133	7425	7324	0.986397	0.959015	13212	0.985794
e7bfc002-90a7-4291-b16b-533aec4c06ad	HDR	-	1	7569	13	7469	89	201	7367	7241	0.982897	0.945671	12622	0.982791
28d451d0-0257-4432-8e38-4c32299c4954	HDR	-	9	7569	23	7483	94	194	7366	7239	0.982759	0.94578	12650	0.980826
01c2d578-ffe4-4bf6-9c23-436407467355	HDR	-	1	7568	15	7480	84	186	7381	7238	0.980626	0.94602	12692	0.982954
563d86fe-1bc5-49d0-9bef-554dc848284e	HDR	+	1	7569	28	7554	90	132	7436	7333	0.986148	0.957561	13154	0.982818
96796a1b-5b3c-4506-8a00-cd6606eb9ed9	HDR	+	1	7569	28	7546	93	143	7425	7307	0.984108	0.953792	13010	0.982143
841aa23f-b884-4f86-9202-0ae9db5becfa	HDR	+	1	7569	27	7516	88	167	7401	7276	0.98311	0.950366	12798	0.982738
c8265e32-cdcc-49f3-8ea9-12871fa29369	HDR	-	1	7569	12	7520	109	169	7399	7271	0.9827	0.947115	12718	0.98026
b6158a7b-e758-4f7e-a886-42968d8da293	HDR	+	1	7559	29	7506	81	162	7396	7280	0.984316	0.953004	12922	0.985345
5b0b5660-3ac0-486c-ae06-f3da365d0f0d	HDR	+	1	7569	28	7527	81	150	7418	7313	0.985845	0.956073	13144	0.983689
abe5fdb7-aedf-426b-970e-468a79ff9323	HDR	-	1	7569	12	7507	91	164	7404	7276	0.982712	0.949993	12814	0.981963
5c3dcf97-c356-44da-ac22-b30814e7feb0	HDR	+	1	7523	28	7439	64	175	7347	7240	0.985436	0.95439	12930	0.970798
b9b4a32f-a3c6-4df2-9540-65fbf7927c50	HDR	-	1	7567	14	7431	80	229	7337	7212	0.982963	0.943238	12526	0.983512
c1bbc696-a339-4f1a-aea7-9e39bf741986	HDR	-	11	7567	0	7456	85	185	7371	7267	0.985891	0.951054	12890	0.985033
cac492dd-3d86-453c-9e37-cef8f8a1191a	HDR	+	6	7569	32	7503	75	167	7396	7293	0.986074	0.954831	13022	0.983903
52c665bf-e0a9-4270-b2f0-8ca57f7a7225	HDR	+	1	7569	34	7545	104	161	7407	7268	0.981234	0.947341	12734	0.979892
7f0156b8-2c91-40a3-9006-e3a34b7d768a	HDR	+	1	7569	27	7509	62	148	7420	7303	0.984232	0.957143	13094	0.985915
290e2177-7c33-46b6-a27c-bb7880188904	HDR	+	1	7569	27	7520	77	152	7416	7284	0.982201	0.95278	12922	0.984338
ba660fab-31c5-463c-9f5e-272b56e2f5d4	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e92bcaa2-1fca-444c-930a-453ec340119e	HDR	-	1	7569	13	7484	68	165	7403	7284	0.983925	0.953903	13018	0.985752
cd43063a-e6c3-4c07-80f5-233e683a2912	HDR	+	1	7569	29	7541	94	150	7418	7297	0.983688	0.952362	12946	0.981736
991a2a75-f400-4507-a2bb-a5a2fed61c4d	HDR	-	1	7569	14	7509	101	174	7394	7291	0.98607	0.950711	12896	0.980897
e8e1766b-89c8-478a-888a-79d2d5b0fb48	HDR	+	1	7569	31	7518	74	155	7413	7311	0.98624	0.956687	13132	0.984201
2e831c9a-ad2e-4723-8e89-b6219b03d96e	HDR	+	1	7559	28	7551	99	134	7424	7317	0.985587	0.955596	13124	0.983181
3f9c1a3f-7544-429f-bf5a-e95ac8ba2b91	HDR	+	1	7559	30	7562	96	122	7436	7308	0.982786	0.954795	13072	0.983338
354511f3-dbee-4ec6-97e1-0da55aa9a3ca	HDR	+	1	7569	27	7560	95	130	7438	7301	0.981581	0.95276	12920	0.982822
712b1117-4fcf-4c16-b406-08344cf5f880	HDR	-	96	7569	14	7351	89	225	7248	7107	0.980546	0.939831	12238	0.98238
8bce809c-71b5-4361-9195-528d03b8ec31	HDR	+	1	7569	28	7538	72	130	7438	7332	0.985749	0.959686	13284	0.985166
6f33ab0f-ffb8-4229-82ce-c1a9349f5bcf	HDR	-	1	7569	12	7489	76	167	7401	7269	0.982165	0.950942	12824	0.98483
57b53a52-0e43-4be3-8226-6768b79e3c5a	HDR	+	1	7569	28	7548	113	161	7407	7258	0.979884	0.944929	12592	0.979373
8a5be1d3-e51f-4117-b951-7a57476785a0	HDR	+	5	7569	30	7554	77	117	7447	7343	0.986035	0.961	13318	0.984142
30aac6c8-c3bf-4f2f-bfbd-fb0f56c69851	HDR	+	1	7569	29	7507	64	154	7414	7303	0.985028	0.956892	13110	0.986167
feff04c4-61f2-4d10-9003-7a62fe9cf40f	HDR	+	3	7569	29	7521	87	161	7405	7245	0.978393	0.946688	12694	0.983008
e2580b73-5631-4b7f-8ffb-421924313cff	HDR	-	14	7569	3	7496	93	155	7400	7303	0.986892	0.95489	13050	0.98365
5466d6ce-1b8e-47e5-8b7c-61da135f97d5	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35f9937d-8244-433a-99e3-03e6437c8bdf	HDR	-	33	7569	46	7529	85	138	7398	7292	0.985672	0.95683	13066	0.97896
06f92db2-cc57-42ef-90af-12a3c66c54f8	HDR	+	1	7569	29	7496	41	142	7426	7325	0.986399	0.962676	13396	0.988683
067d2725-a66d-4403-b029-bf7f3a4b0302	HDR	-	17	7569	7	7474	77	162	7390	7261	0.982544	0.951763	12904	0.985333
38ace0d6-cc84-486d-b874-1c0ccc2b3d63	HDR	-	1	7569	14	7515	77	144	7424	7271	0.979391	0.951079	12824	0.984354
5c6d19d9-f0f0-491c-992a-aeef3986c9ed	HDR	+	2	7568	32	7503	71	166	7400	7267	0.982027	0.951552	12840	0.984697
c48fd513-1362-40bb-92e9-3491e42a32fb	HDR	+	1	7569	23	7514	92	169	7399	7258	0.980943	0.94752	12722	0.983125
e328e5d1-6941-472b-a7ab-6e0a77f760df	HDR	+	1	7569	28	7518	79	157	7411	7310	0.986372	0.95593	13096	0.983805
5ea5a12d-2607-414b-910a-869250f95912	HDR	-	1	7567	13	7475	91	195	7371	7243	0.982635	0.945932	12618	0.981491
22f00c0e-9b69-47ef-9391-905250bbde11	HDR	-	1	7569	12	7904	464	140	7428	7315	0.984787	0.910732	12723	0.981501
92856874-c69c-4b58-9728-82349d76edff	HDR	+	1	7569	1055	8557	80	146	7422	7316	0.985718	0.95659	13136	0.980708
e7aabbbe-ccc2-4afc-835e-7329c037a48d	HDR	+	5	7569	31	7524	78	149	7415	7295	0.983817	0.954593	12984	0.983683
a8a8f6f4-f326-4d8a-8230-7d5110fde51c	HDR	-	14	7569	2	7443	66	180	7375	7258	0.984136	0.952368	12844	0.987018
cda73db1-94ca-4178-8459-33db94a5a6e7	HDR	-	1	7567	14	7489	73	164	7402	7269	0.982032	0.951564	12872	0.98457
d74f16df-3edc-4c1c-a3e8-7666447fca57	HDR	+	1	7569	28	7541	79	134	7434	7326	0.985472	0.958023	13190	0.983854
59dc34e3-0ea8-4698-b376-f727078cacd5	HDR	-	7174	7569	2	385	2	14	381	379	0.994751	0.95466	686	0.92029
abadc037-cffc-4a63-9cea-60d51d5018db	HDR	-	1	7569	12	7536	65	109	7459	7377	0.989007	0.966461	13634	0.986118
f8cdfd03-043e-4289-9a7d-feccbad78000	HDR	-	203	420	0	211	3	9	208	206	0.990385	0.936364	352	0.892704
6c7864e1-76e0-4481-95ae-097e42c372ea	HDR	+	1	7558	27	7529	84	139	7418	7309	0.985306	0.95655	13084	0.985257
1ab0ce2b-7bfc-42ca-b197-29db13f3b4dc	HDR	-	1	7569	12	7503	86	163	7405	7294	0.98501	0.952966	12958	0.983661
fa9531b5-032b-4afd-8dd2-8b33e7d64f0f	HDR	-	1	7569	12	7477	74	177	7391	7269	0.983493	0.951191	12872	0.984941
4698ea0f-af0f-4488-92a0-17087ef04495	HDR	+	1	7569	28	7537	93	152	7416	7313	0.986111	0.954575	13036	0.982122
b408107b-ff34-486a-922b-4cf02d08b8b7	HDR	-	1	7569	14	7539	109	152	7416	7294	0.983549	0.950111	12886	0.980045
3d819af5-ea3c-41f1-b18e-333779a279f4	HDR	+	1	7569	28	7544	76	128	7440	7361	0.989382	0.962977	13450	0.984387
df2cc86b-cdac-4d39-8893-bb0bf64613f9	HDR	-	1	7566	12	7507	67	137	7428	7329	0.986672	0.960299	13250	0.9858
62a5a998-9915-44f4-b82f-554a91d2f980	HDR	-	1	7569	12	7494	81	167	7401	7264	0.981489	0.949667	12780	0.983914
a79c07ac-48a0-4db7-91f2-3b889728b74e	HDR	-	11	7569	0	7507	93	144	7414	7304	0.985163	0.954646	13058	0.984072
06a9f914-8508-4d49-bfa5-099f22d48657	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
57a04b04-e3f9-4f55-82b2-6a1ad8e53fb8	HDR	-	1	7569	14	7507	80	155	7413	7302	0.985026	0.954759	13026	0.98407
4a930c51-6aba-4447-a7b6-1a80296c3582	HDR	+	1	7559	28	7525	82	143	7415	7305	0.985165	0.956152	13092	0.985382
48289b5f-abae-4e38-a287-b09f31651aec	HDR	-	1	7569	14	7498	81	165	7403	7297	0.985681	0.953981	12994	0.983787
8c3f4548-828e-41e7-ad6a-1529b68dce8a	HDR	+	1	7569	28	7496	79	179	7389	7286	0.98606	0.952792	12948	0.983888
7c64be80-9c7a-481c-a1b8-02f9cc3e5074	HDR	-	5815	6717	12	909	6	11	891	881	0.988777	0.970264	1636	0.951923
5fd033f1-c420-46b8-8524-1d1a9293cd63	HDR	-	1	7567	16	7482	87	187	7379	7266	0.984686	0.949432	12923	0.982687
1ef658a7-76bd-45f3-997e-d5871c4e8abd	HDR	-	17	7569	30	7530	82	134	7418	7326	0.987598	0.959654	13252	0.981217
8dbd07ec-49e9-4e94-bc80-d25fe57623f2	HDR	+	1	7569	29	7569	113	141	7427	7309	0.984112	0.951569	12954	0.981369
9f9f9ec6-d05d-476c-a5f6-e98c783c8619	HDR	-	11	7567	0	7447	68	177	7379	7258	0.983602	0.951994	12794	0.987025
e3e061a0-deea-4344-a464-3b6b0322ed4b	HDR	+	1	7569	29	7538	83	142	7426	7288	0.981417	0.952555	12914	0.982925
7f78c4ac-c36a-4070-b76b-337eae8206a1	HDR	-	11	7569	0	7492	94	160	7398	7306	0.987564	0.954783	13052	0.983907
6c642ebb-48f5-44cf-a2c6-50f529ca76d9	HDR	+	1	7569	30	7571	109	136	7432	7309	0.98345	0.952065	12980	0.98203
ad3e4f11-e628-4b64-9f79-de57644d8f7d	HDR	+	1	7569	29	7561	106	142	7426	7323	0.98613	0.954261	13042	0.981237
6798ecc4-c786-40e5-9f1f-be493af9ea94	HDR	+	1	7569	28	7533	85	148	7420	7294	0.983019	0.95309	12942	0.983042
21757eaa-27a0-49a1-bd4c-311c144d4305	HDR	+	1	7569	28	7515	84	165	7403	7287	0.984331	0.9523	12908	0.983134
401734b4-09d9-4ebd-b9a5-25b8e5212ec8	HDR	+	1	7559	28	7549	104	141	7417	7314	0.986113	0.954581	13054	0.982514
0debf34b-c888-4413-8650-e4d65263002e	HDR	+	1	7569	30	7566	88	120	7448	7347	0.986439	0.959639	13282	0.984144
0965b456-0a6f-4213-a7fc-7e87aecb897a	HDR	-	1	7569	12	7525	113	168	7400	7280	0.983784	0.947793	12754	0.979743
1edb2c68-bee5-4193-8688-e53ba2fe00ac	HDR	-	1	7569	12	7511	85	154	7414	7294	0.983814	0.95309	12974	0.98342
92bdb6f4-1f20-4288-bf8c-bf04cb159483	HDR	+	3	7569	30	7540	91	147	7419	7307	0.984904	0.95429	13026	0.981999
be1ec43c-257b-4e38-99bb-99821d32c91c	HDR	+	1	7569	27	7507	84	172	7396	7293	0.986074	0.953084	12958	0.98338
5f46133e-32bf-487f-bd2d-e54bedf8a0a1	HDR	-	1	7569	15	7558	121	146	7422	7299	0.983428	0.949278	12860	0.980708
a9199412-0dbb-4d6b-936d-0addf902053c	HDR	-	10	7569	23	7492	97	187	7372	7257	0.9844	0.947884	12710	0.980189
47c4b226-7594-4258-9a11-60b0b3922cfd	HDR	+	2	7563	31	7520	76	148	7413	7285	0.982733	0.953909	12990	0.983287
12df0df6-5f4d-4d8e-a9e7-2b7686baabc6	HDR	-	2	7569	15	7494	71	159	7408	7313	0.987176	0.95745	13142	0.984844
7d06e45c-c5eb-42a6-abc6-52c3fc3faf21	HDR	+	1	7569	27	7538	106	163	7405	7270	0.981769	0.947355	12718	0.980535
d26a2922-f413-45e8-81bc-9ef8ea9a27ee	HDR	+	1	7569	28	7535	88	149	7419	7281	0.981399	0.951019	12880	0.982779
57ca1eb8-4270-4c5d-9a6d-bd4ba2dd9788	HDR	+	1	7569	28	7515	69	150	7418	7304	0.984632	0.956397	13098	0.985519
c1f9f838-43d0-409e-a068-cfc7aa398e23	HDR	-	1	7569	15	7473	59	169	7399	7306	0.987431	0.957913	13144	0.98627
e2155374-67b3-4bce-85a3-57745cc43427	HDR	-	1	7568	11	7519	98	157	7410	7288	0.983536	0.950815	12878	0.981847
cf265bbd-56cb-4ec2-9a66-3b879c00ac25	HDR	-	11	7569	0	7493	105	170	7388	7267	0.983622	0.948323	12732	0.982186
4a3a5e2f-1236-49b8-abf8-9a31f7666d7c	HDR	-	1	7569	14	7492	78	168	7400	7286	0.984595	0.952917	12960	0.984304
b80d356c-7b45-4f97-b181-89429a38695a	HDR	-	16	7569	5	7483	85	160	7393	7294	0.986609	0.954962	12966	0.984421
62e447b3-4261-4b22-a1f6-a42383144251	HDR	-	1	7569	14	7488	58	152	7416	7331	0.988538	0.961317	13306	0.987089
c28002f8-bbd8-4927-93e9-d91558b6a877	HDR	+	1	7569	29	7545	90	142	7426	7325	0.986399	0.956516	13098	0.982405
ae5138a8-8181-4491-8490-1ac705f85e10	HDR	-	1	7569	14	7496	85	171	7397	7273	0.983236	0.950346	12834	0.983251
c2e1b70e-37bc-43d2-b1fb-caf97fa37f8b	HDR	-	4	7569	19	7482	72	174	7391	7285	0.985658	0.953909	12966	0.984548
0f8eeb95-c581-4d0a-8e3f-d9e90a1a65a0	HDR	-	1	7569	14	7502	77	157	7411	7293	0.984078	0.953957	13018	0.984327
9b5bcd56-2bbf-4c35-9b28-00f3af19c3a3	HDR	+	1	7569	28	7534	98	160	7408	7288	0.983801	0.950691	12840	0.981322
997a250f-7bc4-4023-8ebe-ae107b42a30c	HDR	-	1	7569	14	7513	93	162	7406	7296	0.985147	0.952356	12982	0.982228
a9deb057-b348-4dc3-8604-e6483cb16826	HDR	+	1	331	28	357	0	1	329	324	0.984802	0.981818	622	0.918994
e84b3f29-d589-4cdf-a212-3818c1166c5c	HDR	-	2	7569	16	7535	108	156	7411	7307	0.985967	0.952052	12942	0.979643
8e77e712-b41c-41b0-b0f0-d53efd107982	HDR	-	1	7567	14	7516	77	141	7425	7315	0.985185	0.957085	13150	0.983965
c79ad3f0-7697-4d35-9d94-c90979bfa5f8	HDR	+	1	7569	32	7548	100	152	7416	7302	0.984628	0.952269	12936	0.980563
5939eff2-a41e-4d01-9ae3-f190e5818fb6	HDR	+	1	7563	28	7543	87	134	7428	7320	0.98546	0.956988	13130	0.98228
d73e9731-6a90-466c-ac97-581e3c3239ec	HDR	+	1	7569	30	7530	83	151	7417	7321	0.987057	0.956868	13194	0.983035
c8e2e3ef-b0b8-4a4f-a1b7-5a027e846275	HDR	-	1	7569	15	7465	75	193	7375	7263	0.984814	0.950281	12834	0.984383
a9f64210-4c53-41ec-9d3c-bde8f9f4057d	HDR	+	1	7569	28	7535	106	167	7401	7272	0.98257	0.947615	12766	0.980265
3cf6b5c6-ab95-405c-a8d0-72ac7f7dad2d	HDR	+	8	7569	33	7561	110	143	7418	7310	0.985441	0.95294	12998	0.98018
ae589945-9c45-4646-a5ce-e71a17010625	HDR	-	1	7569	7512	14980	50	150	7418	7310	0.985441	0.959569	13232	0.98018
386bc61d-81e2-4360-b991-bd8ab07452e6	HDR	+	1	7523	29	7495	66	122	7400	7304	0.987027	0.962572	13308	0.977801
4e4a7a2a-2e81-47c2-a67a-1d5f2d4c18e8	HDR	+	1	7569	28	7554	97	139	7429	7330	0.986674	0.956295	13112	0.982152
d8949935-7302-4f96-9aba-76e5e2f00239	HDR	+	1	7569	29	7541	98	154	7414	7323	0.987726	0.955257	13074	0.981597
a25863b2-3974-4fc4-86d3-b08913cff5de	HDR	-	1	7569	14	7498	80	164	7404	7270	0.981902	0.950575	12856	0.98392
44e7a046-e138-411c-aad2-6a26f7cd56ee	HDR	-	1	7569	14	7533	110	159	7409	7271	0.981374	0.946991	12720	0.979638
35213ac4-f073-4f6e-a5cd-a6eff8ebf596	HDR	-	1	7567	14	7534	100	146	7420	7316	0.985984	0.954344	13088	0.980833
a92d6991-bb47-4980-bf74-e3ca4bb997cb	HDR	+	1	7569	30	7527	71	142	7426	7318	0.985457	0.957979	13158	0.98475
b23164ca-4083-4d91-8b5c-710de7cc351b	HDR	+	1	7569	28	7573	108	131	7437	7293	0.980637	0.950104	12844	0.98269
fe04ee2f-c4aa-4507-8c3f-ef9a6ba0b9fa	HDR	-	1	7567	14	7476	94	198	7368	7257	0.984935	0.947389	12726	0.981876
3834e8ec-01b1-4a14-979c-11da117bb1af	HDR	-	1	7569	12	7517	61	124	7444	7350	0.987372	0.963429	13422	0.986614
17d4499c-ca53-42c0-9867-9ae0f7393a1e	HDR	+	1	7569	28	7550	76	122	7446	7343	0.986167	0.960623	13314	0.9844
461801ee-d355-4896-9301-ec83b8f98c46	HDR	-	1	7569	15	7493	75	165	7403	7262	0.980954	0.95015	12756	0.98418
c23d4af0-b700-4ae9-94b1-15c967ac0267	HDR	-	1	7569	16	7522	73	135	7433	7326	0.985605	0.958775	13224	0.984634
88604868-46db-45a2-989f-a97b6ef4302f	HDR	-	1	7569	14	7536	88	134	7434	7302	0.982244	0.953762	12972	0.982943
f0805075-c83c-4182-94b2-0ec0b2990fcd	HDR	+	1	7569	28	7513	81	164	7404	7297	0.985548	0.953981	12988	0.983659
30ae0561-653f-4043-a0be-0b61e1e254d1	HDR	-	1	7567	12	7504	82	156	7410	7300	0.985155	0.954498	13004	0.98328
39e21c52-3c6f-445f-a605-72ab27fe828b	HDR	+	1	7569	28	7560	115	151	7417	7286	0.982338	0.948327	12792	0.980048
66a98eed-3893-4693-ab47-1562506d1aee	HDR	+	1	7569	23	7543	80	128	7440	7329	0.985081	0.95829	13202	0.984387
6dd0f64c-2a52-4694-afc4-61cde3c41235	HDR	-	1	7569	11	7506	65	138	7430	7339	0.987752	0.961483	13320	0.986065
4ae89fd5-679c-43f9-9e4c-0337bef26109	HDR	+	1	7569	29	7515	87	169	7399	7250	0.979862	0.947093	12688	0.982342
80e2f413-ebd0-4ccc-99dc-26e69c118d1f	HDR	-	7	7569	20	7521	88	149	7413	7317	0.98705	0.956471	13128	0.981984
f6366391-c851-4844-9390-341e2e943eed	HDR	+	1	7559	27	7509	93	169	7389	7247	0.980782	0.947196	12662	0.984019
683adfc0-09e9-4084-8243-81cfccc12101	HDR	+	2	7569	22	7534	88	143	7424	7312	0.984914	0.955193	13110	0.983572
6a5364c9-94ca-4ee1-b8d5-4d40405cffe3	HDR	+	3	7569	31	7515	81	163	7403	7273	0.98244	0.951092	12862	0.983134
bdf34c2a-9218-4948-9532-2ae243afbf99	HDR	+	2	7556	29	7533	88	138	7416	7311	0.985841	0.956687	13110	0.984207
c1cf2971-47bb-4fe3-aac7-22b831c3c27e	HDR	-	7346	7569	0	186	0	37	186	186	1	0.834081	301	0.869159
b9d8695f-e948-48c9-9f33-685eba4e98cd	HDR	-	11	7569	0	7486	95	167	7391	7258	0.982005	0.948386	12788	0.983631
418197a2-e967-4807-9f6a-9f266bd3e0b4	HDR	-	1	7569	14	7509	97	170	7398	7259	0.981211	0.947032	12708	0.981558
c071ed57-3acb-4422-a81b-d31eb591b9b9	HDR	+	1	7569	27	7543	107	159	7409	7302	0.985558	0.951401	12948	0.980286
