read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
6945f6c2-6cc3-4b96-8718-c8e9c37a2f5a	pUC57_Cre	+	6439	7449	23	1020	4	17	993	982	0.988922	0.968442	1814	0.708779
0cacaace-fab0-4d42-915e-e7c207620e48	pUC57_Cre	+	5608	7457	27	1854	26	48	1801	1773	0.984453	0.9456	3070	0.562813
2f083ea9-65db-434b-957a-84a3fa6a543e	pUC57_Cre	+	1	3980	3482	7393	38	106	3873	3786	0.977537	0.942494	6540	0.522884
a52ef72e-f0b2-4bf9-b4e2-1fcf6aeb2a2e	pUC57_Cre	-	5706	7457	14	1747	18	36	1715	1680	0.979592	0.949689	2960	0.847332
6f6b5871-762f-4a54-a294-53f11fb3a4ee	pUC57_Cre	-	6811	7184	12	387	8	6	367	363	0.989101	0.952756	642	0.890777
01568ca8-63d7-401a-8001-1a8c0d2c3829	pUC57_Cre	-	3701	3980	2	276	3	8	271	269	0.99262	0.953901	484	0.891447
a08dbc58-5130-4e47-9202-7caa15add55f	pUC57_Cre	+	5726	7055	27	1339	9	26	1303	1276	0.979279	0.953662	2262	0.963757
08a310e3-613a-4734-91be-da13294bd3c2	pUC57_Cre	+	6038	7457	29	1433	14	29	1390	1365	0.982014	0.952547	2428	0.649229
4acb2181-7f43-4b57-82cb-9aab3df61414	pUC57_Cre	-	3248	3524	0	267	1	10	266	263	0.988722	0.949458	468	0.901695
421998be-7e8a-4135-ac11-93d47b6d72d6	pUC57_Cre	+	6276	6828	28	576	4	8	544	535	0.983456	0.96223	974	0.920474
a9c966c6-ee57-469d-9cd3-54a3f2cfeee4	pUC57_Cre	-	1	3980	3442	7356	40	105	3874	3810	0.98348	0.947997	6674	0.524719
f9bb7793-6ca7-4e15-9f1e-12e2f8e9e8a5	pUC57_Cre	+	3901	6998	28	3098	40	67	3030	2981	0.983828	0.950271	5260	0.97365
0fec0aa5-872d-48c7-84db-07c2e910ffb8	pUC57_Cre	-	1	3980	3447	7426	81	81	3898	3821	0.980246	0.941133	6582	0.523011
35c21287-d51c-49c3-8b93-5de5a8791d66	pUC57_Cre	+	1	3970	3505	7443	79	110	3859	3792	0.982638	0.936759	6458	0.518474
0d5fe9b4-9f1a-4179-a369-8df453965f08	pUC57_Cre	-	7238	7429	0	191	1	1	190	186	0.978947	0.96875	344	0.86758
994ad49b-d530-4b09-820e-480255761925	pUC57_Cre	-	1	4518	2909	7382	60	104	4413	4354	0.98663	0.951278	7668	0.595386
1091663f-d79a-42a0-8710-c1c456413a24	pUC57_Cre	+	1	3980	3460	7374	46	111	3868	3791	0.980093	0.941863	6488	0.523764
2a2267ea-8063-488b-9a93-3e74f9b4c2cc	pUC57_Cre	-	1	3980	868	4715	42	174	3805	3739	0.982654	0.929868	6483	0.802573
3723837e-bede-4b3a-8b48-5e01c3c2836a	pUC57_Cre	-	1160	7457	14	6116	76	271	6026	5923	0.982907	0.92939	10224	0.840446
c8344efc-e260-48cb-a94d-b87a57203d1c	pUC57_Cre	-	1	3980	3465	7388	48	104	3875	3790	0.978065	0.941147	6508	0.522589
d8fd45f2-1e93-4716-a107-24b0b1a2bf4c	pUC57_Cre	-	2	3980	3442	7367	43	96	3882	3809	0.981195	0.947277	6668	0.525162
35893e77-c548-4f55-8966-f5fd4a732740	pUC57_Cre	+	4860	7457	27	2601	30	53	2544	2507	0.985456	0.95432	4464	0.840159
18670885-4906-473a-9062-246b24699d5c	pUC57_Cre	-	1	3980	3449	7384	69	113	3866	3768	0.974651	0.93083	6304	0.521657
9f9bdb01-4f5c-4e8b-a7f5-edccf3435a01	pUC57_Cre	+	37	7457	27	7387	75	135	7285	7169	0.984077	0.956504	12842	0.982468
a6c56f83-8b70-4554-a2f8-181a1be91436	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
87dda521-4a01-4e1b-accc-9a1dccd32c09	pUC57_Cre	-	2901	7282	0	4327	32	86	4295	4235	0.98603	0.959665	7682	0.986223
56bdafba-7f3c-45fe-a85c-1adc14e9995c	pUC57_Cre	+	2	3966	3521	7488	79	76	3888	3826	0.984053	0.946327	6678	0.521459
a6eb449d-4f98-41e1-a8b3-1f67dc475cb5	pUC57_Cre	+	2	3980	3479	7409	51	99	3879	3811	0.98247	0.945892	6626	0.522776
e12be1d5-f108-45ab-987c-a82afb54a42f	pUC57_Cre	+	3974	7457	23	3472	33	67	3416	3364	0.984778	0.956769	6056	0.594915
675fe9f0-3152-43d0-a79f-e3d7e6a11ad0	pUC57_Cre	+	1	3980	3494	7387	46	132	3847	3782	0.983104	0.939627	6476	0.519795
fe53301f-3a26-46ba-87b8-350948eb9c24	pUC57_Cre	+	4276	7457	29	3183	21	48	3133	3101	0.989786	0.968457	5756	0.836806
ce734f61-a95b-4c5c-915b-21f7f2a3c09e	pUC57_Cre	+	2	4858	2591	7425	69	91	4765	4685	0.983211	0.951269	8258	0.641751
8036ca4d-09e9-457b-b564-27d67bed6b51	pUC57_Cre	+	945	7457	27	6447	46	138	6374	6285	0.986037	0.958371	11318	0.86521
71bc58cd-e0cc-4e83-ad48-d7b4c9db8b60	pUC57_Cre	-	1	7264	220	7432	80	131	7132	7026	0.985137	0.95683	12586	0.956545
c3499ea5-ebed-48d6-8386-8f9e11497b89	pUC57_Cre	-	1	3980	3443	7406	70	86	3893	3772	0.968919	0.931588	6288	0.523675
da08ceaa-7646-4cdc-9769-fb178984d644	pUC57_Cre	-	1	3980	3454	7386	54	101	3878	3794	0.978339	0.940739	6502	0.523206
c34a987d-a0ce-4f22-b1f4-034281acc59f	pUC57_Cre	-	1	3980	3441	7385	71	106	3873	3809	0.983475	0.940494	6564	0.522531
fa4bfd5e-f669-44c1-8ff3-bb5074fa3478	pUC57_Cre	+	1	7228	250	7413	84	148	7079	6957	0.982766	0.95158	12345	0.954429
07bbea80-6fbb-406c-8332-b6e7f3e1c6eb	pUC57_Cre	+	3974	7457	23	3468	48	86	3397	3341	0.983515	0.946191	5826	0.898677
4ad66bfe-1523-4fb2-87ff-cf0989635714	pUC57_Cre	+	1	3980	3492	7446	61	86	3893	3813	0.97945	0.943812	6628	0.52213
accf6735-9f8d-4635-9f68-137e213aeea0	pUC57_Cre	-	1	3980	3475	7393	45	106	3873	3763	0.971598	0.935139	6400	0.521897
8a47c052-b711-4396-8540-a2fc17bf17ba	pUC57_Cre	-	1	4459	2967	7355	67	137	4321	4231	0.979172	0.935028	7178	0.585422
3e93f05f-755b-4238-a5d7-6f5addf53c39	pUC57_Cre	-	4	3980	3460	7375	42	103	3873	3799	0.980893	0.945495	6644	0.523237
6a256d4c-eb60-4126-b403-cce3b40ce362	pUC57_Cre	+	2843	7457	27	4614	53	80	4534	4473	0.986546	0.958432	8024	0.608101
df8bd44f-97f2-4856-adc6-83e766ece159	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11ab021d-1306-450f-9c9f-5df7069d5e16	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22f55061-393d-4fed-af2f-42ab48b1eec8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
84c61a2e-8725-42a4-a728-ecfa3e616c0e	pUC57_Cre	+	1	4972	2470	7386	72	127	4844	4757	0.98204	0.943288	8276	0.655569
b5f3b467-8b77-470d-9984-fe60869f7ca1	pUC57_Cre	+	1	3980	3500	7417	43	105	3874	3789	0.978059	0.942069	6526	0.5214
efb7d2a0-2ec6-4901-b140-2f9353d4c260	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6fdca269-1e70-4dfd-9e04-4a3205973000	pUC57_Cre	-	1	3980	3457	7421	75	90	3889	3788	0.974029	0.934386	6398	0.522224
730a73ee-dc82-46b0-96da-2abda69659b9	pUC57_Cre	+	1	3970	3496	7414	53	104	3865	3782	0.978525	0.940328	6510	0.521311
08953a85-0e6a-47d9-9164-e8c353f9e099	pUC57_Cre	-	4	3980	3459	7385	68	118	3858	3786	0.981337	0.936202	6396	0.520437
34c1bd0d-f45b-41a7-97a6-fab97dff97a6	pUC57_Cre	+	3974	6160	23	2189	18	38	2148	2114	0.984171	0.959165	3796	0.98127
e6b79535-860b-4396-8ca9-9d5d3c9b1aac	pUC57_Cre	-	2067	6321	14	4217	50	101	4153	4075	0.981218	0.946794	7168	0.978097
9fd61314-cd7e-44b3-8c55-96542daa538c	pUC57_Cre	-	1	3980	3435	7342	44	116	3863	3806	0.985245	0.94606	6704	0.524365
dec8ad96-982a-401a-ac84-0be57eef2c64	pUC57_Cre	-	3788	7457	1	3649	47	68	3601	3533	0.981116	0.950754	6264	0.710256
ce042790-b9d8-4118-a04a-c07bebcea58b	pUC57_Cre	-	1	3980	3462	7387	42	96	3883	3826	0.985321	0.951505	6800	0.523174
d79bd225-42eb-447a-bdca-45c4dbba0cc9	pUC57_Cre	+	3036	7457	28	4388	55	116	4305	4225	0.981417	0.943923	7348	0.755131
fc1d96ea-1c09-4d08-9fe6-5d95964497ab	pUC57_Cre	-	1	3980	3496	7412	48	111	3868	3776	0.976215	0.937671	6426	0.520032
3cef449a-2454-45d8-b054-b811c10d5e60	pUC57_Cre	+	1	2628	1176	3786	34	51	2576	2502	0.971273	0.940248	4290	0.679683
1d508150-9c7f-42a0-90b1-24fbec406574	pUC57_Cre	-	988	6689	0	5694	86	93	5608	5529	0.985913	0.955417	9936	0.980077
c8fc35c6-5500-4126-88de-c3e82ab56da8	pUC57_Cre	+	3974	6874	22	2896	16	42	2858	2820	0.986704	0.967078	5192	0.982468
bbc49c8f-5af8-45ca-b628-d2b02d713918	pUC57_Cre	-	1	3980	3460	7409	57	87	3892	3820	0.981501	0.946482	6656	0.523329
54860b32-91f4-4660-b85c-7083003e1e9e	pUC57_Cre	-	1659	7457	0	5727	72	143	5655	5557	0.98267	0.946678	9716	0.75845
9410e047-312e-496f-8dce-ab414d3bc5fc	pUC57_Cre	+	2748	7457	28	4688	49	98	4611	4551	0.986988	0.956494	8176	0.680992
6168abb8-d75a-4df8-a0f8-c2af5a210318	pUC57_Cre	-	1	3980	3454	7368	49	114	3865	3784	0.979043	0.939424	6474	0.522721
2fcb80fd-c240-48ef-90d5-776c9c1f9f9f	pUC57_Cre	+	4866	5042	28	203	0	1	175	175	1	0.994318	344	0.821596
7314e306-8415-4e9d-991c-1a1db73192e0	pUC57_Cre	+	4157	7457	29	3308	38	59	3241	3193	0.98519	0.956561	5752	0.682603
2e90e27f-bb44-401c-ba10-ae42eb4ed545	pUC57_Cre	-	3	3980	3490	7404	44	107	3870	3791	0.979587	0.9428	6536	0.520791
e7092d0a-5c82-4d8b-a000-4954007ca151	pUC57_Cre	+	1	3970	3483	7406	75	121	3848	3768	0.97921	0.931751	6324	0.519368
1c89b894-87d0-4dd6-a7d2-08519e44e811	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0b636740-77b5-4e76-a9cf-69a1234285ee	pUC57_Cre	+	3388	7457	28	4058	28	67	4002	3953	0.987756	0.964852	7252	0.542718
347a1ca0-bcc9-4e5b-8563-cba42bf69631	pUC57_Cre	+	5575	7428	26	1864	18	33	1820	1788	0.982418	0.955639	3186	0.976395
09948def-fcba-4f25-acaf-b3d3d583ddf1	pUC57_Cre	+	90	5804	31	5643	71	173	5541	5465	0.986284	0.944685	9526	0.981925
1332de8c-01d0-4a37-93c7-ff017af4340c	pUC57_Cre	+	4860	7454	28	2567	14	69	2525	2477	0.98099	0.94977	4372	0.717737
5659ec83-bd5e-48d2-ba73-e5f84517c41c	pUC57_Cre	+	4341	7457	27	3127	40	56	3060	3009	0.983333	0.953422	5350	0.889535
0438a9d8-73ba-4bf4-ad75-b73723944b0d	pUC57_Cre	+	3974	7457	23	3487	48	67	3416	3365	0.98507	0.952988	6000	0.780979
36633d60-6c9c-4d15-b4a1-fe5d64991762	pUC57_Cre	+	1	3980	3494	7406	44	111	3868	3795	0.981127	0.943326	6592	0.521505
f6a16426-91d8-44c0-8958-2efd2dc8c452	pUC57_Cre	+	5834	7457	25	1625	9	32	1591	1566	0.984287	0.959559	2838	0.484618
e39eacac-9f36-4e2f-8dd0-4397752076cb	pUC57_Cre	-	1	3981	3473	7432	50	71	3909	3847	0.984139	0.954591	6868	0.524276
d5523bbf-af32-4bf6-ab02-73ad57e4b695	pUC57_Cre	+	1	3980	3462	7409	43	75	3904	3825	0.979764	0.951019	6738	0.526004
0b7186db-1097-40e2-848a-18145b46c97d	pUC57_Cre	+	34	228	28	222	3	3	191	187	0.979058	0.949239	326	0.845133
c4200658-e4b0-4e94-b0c0-3980acd1b4ef	pUC57_Cre	+	4858	7457	28	2614	32	45	2554	2514	0.984338	0.95553	4494	0.832193
c4d1f684-daf7-46c7-aace-febb0834740e	pUC57_Cre	+	2502	7457	30	4958	55	82	4873	4776	0.980094	0.953293	8470	0.681443
965f4fb3-65ba-441d-b231-113c9ac10689	pUC57_Cre	-	5938	7457	0	1512	14	21	1498	1477	0.985981	0.96347	2696	0.704941
e9ea8298-bc7e-4ef5-88e2-04656f8fc8fe	pUC57_Cre	-	1	404	358	757	4	8	395	391	0.989873	0.960688	702	0.503827
e5bfb55c-04e7-4887-b864-167106fb6f56	pUC57_Cre	+	3164	7457	25	4277	29	70	4223	4162	0.985555	0.96298	7562	0.759123
6935794a-4aba-4b30-a61b-c0aca674f5c0	pUC57_Cre	-	4842	7457	0	2597	27	45	2570	2535	0.986381	0.9595	4586	0.700654
bd10862c-a7fb-415e-8a08-98a72d46f0ae	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c7538bd0-2937-4c0e-9695-481b1f76e1b5	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
470df69c-172a-4df4-b5bd-fc57dcb4dca8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4338a3ff-1b0b-4ce4-960a-c6161825ae2d	pUC57_Cre	-	2564	2869	7	304	1	9	296	294	0.993243	0.960784	524	0.888889
c0e65a74-d7bd-44e1-8902-852a08baf605	pUC57_Cre	-	3765	4132	0	363	1	5	362	354	0.977901	0.961957	648	0.93299
b2fd63cf-d0ac-45e2-8753-6995b3ddf0a0	pUC57_Cre	-	4113	5290	13	1171	11	30	1147	1135	0.989538	0.955387	2032	0.957429
75722a1e-2103-432d-80ce-0bc70ee1b626	pUC57_Cre	-	5027	5235	0	201	0	7	201	200	0.995025	0.961538	362	0.851695
0280b8ef-fa4f-4918-9618-7524338e401e	pUC57_Cre	+	3974	7457	22	3481	31	55	3428	3368	0.982497	0.958452	6076	0.737522
1449de4c-e741-4051-b0ab-169713e51d8e	pUC57_Cre	+	3974	5504	23	1532	13	34	1496	1464	0.97861	0.948801	2578	0.975228
16cb7ae3-047c-4482-88f9-dd9d4d39301c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8cbd29bb-0b84-4970-85fa-27f007c989c4	pUC57_Cre	+	4627	5226	26	629	10	6	593	586	0.988196	0.962233	1056	0.935331
cc5e568d-fbbb-4a3d-b1f6-c97c96e497e3	pUC57_Cre	-	5179	7457	3	2280	31	32	2246	2223	0.98976	0.962754	4060	0.5037
bfef30eb-27fe-4811-8ffc-77275cfc93c6	pUC57_Cre	+	1	3907	3490	7369	66	93	3813	3726	0.977183	0.938066	6346	0.517438
23bfb70b-fc20-4a78-8696-5e71c20d64b6	pUC57_Cre	-	1	3980	3471	7404	53	99	3880	3811	0.982216	0.945188	6634	0.522348
e16c0e99-c6ec-49c9-9cbd-72c49a8c509e	pUC57_Cre	+	3974	5021	22	1062	7	14	1033	1017	0.984511	0.964896	1868	0.969043
cbbf9328-804c-4798-b652-bcb3f2844324	pUC57_Cre	+	5853	7457	34	1632	22	28	1576	1558	0.988579	0.95818	2812	0.921637
226ceafd-ce1d-4d40-858b-3ab9a2f071fa	pUC57_Cre	+	3170	5187	50	2061	31	37	1980	1938	0.978788	0.946289	3396	0.954217
39dac927-e4b5-4448-88ba-65af5c6275d5	pUC57_Cre	-	1	2847	1743	4580	38	47	2799	2723	0.972847	0.944175	4728	0.607554
2af5bb9c-3882-4e93-b5ce-d2947dcd8285	pUC57_Cre	+	3974	4274	22	321	3	4	296	294	0.993243	0.970297	538	0.919255
6f327cac-de27-4ff2-a042-4a28e7f046c9	pUC57_Cre	+	43	411	27	400	7	2	366	358	0.978142	0.954667	642	0.915
11467fb5-93fd-4971-845f-514b48f39d71	pUC57_Cre	+	1	6035	1353	7531	286	142	5892	5774	0.979973	0.913608	9827	0.790236
3b8c85a4-978f-45eb-bfe2-690b7711bfaa	pUC57_Cre	-	6802	7457	0	647	6	14	641	628	0.979719	0.950076	1104	0.944035
e9bfdfe0-01a2-4afa-b23a-2373227dc8ba	pUC57_Cre	+	1	3970	3511	7440	60	100	3869	3783	0.977772	0.938943	6450	0.520027
3ef2000c-75fe-4a14-b7f0-a999e4cead7b	pUC57_Cre	+	1	3970	3497	7451	47	62	3907	3851	0.985667	0.958914	6936	0.524359
538a42aa-9fef-4005-8c5e-3df0611e04ba	pUC57_Cre	-	2728	7452	0	4694	53	83	4641	4565	0.983624	0.955621	8182	0.627332
37053c18-5ccd-401f-b19d-2f11a1c6b640	pUC57_Cre	+	3974	7424	23	3443	34	64	3386	3338	0.985824	0.958094	6020	0.983159
ed0166fd-cf16-453d-8d46-f87b5f1a60c7	pUC57_Cre	-	1	3980	3455	7379	65	120	3859	3789	0.981861	0.936944	6416	0.520923
6c512258-0914-43fc-8a00-032fb1f6756b	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a8a49611-1127-4424-b784-f37b302522b7	pUC57_Cre	-	1	3987	3753	7709	66	96	3890	3802	0.977378	0.938302	6512	0.521727
c0c3e99c-db9f-4dda-bfea-42f525c48671	pUC57_Cre	+	1	5036	2455	7480	94	104	4931	4808	0.975056	0.937415	8192	0.661347
48856329-98c2-4efb-b5e5-0d4d64d4ee47	pUC57_Cre	+	1	2375	2193	4573	41	35	2339	2296	0.981616	0.950725	4048	0.51081
7e36c97f-4227-462a-82b0-947bc8f1e9b7	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2ffa3e9c-c172-43cb-97c1-f17c62fd4c1e	pUC57_Cre	-	1	3980	4800	8719	54	114	3865	3764	0.973868	0.9333	6324	0.518374
6d2f872f-1546-495f-921a-c8f1d95e91ce	pUC57_Cre	+	3974	7457	22	3482	39	62	3421	3359	0.981877	0.953719	5964	0.542757
6d58a285-7738-4c6d-a834-a120b0c1a8c5	pUC57_Cre	+	1	3980	3488	7414	56	109	3870	3799	0.981654	0.941512	6548	0.521212
0208a9a7-eb5a-438a-b13f-769c29fb2e5b	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e76938c0-d98d-4cc5-be8b-9c064ce6b7c8	pUC57_Cre	-	400	7457	0	6976	88	169	6888	6742	0.978804	0.943597	11642	0.934473
d132ac6f-8f2e-4085-bb7d-09ad65154729	pUC57_Cre	+	4533	4754	28	250	3	2	219	218	0.995434	0.973214	402	0.829545
e097fc1f-a906-4baa-ae2f-cac114a8a2a3	pUC57_Cre	+	1	3980	3503	7474	66	74	3905	3804	0.974136	0.94042	6528	0.523739
b63f2335-9a48-425d-b3ad-2f5076bd7fb5	pUC57_Cre	+	3974	7457	23	3489	37	54	3429	3377	0.984835	0.959375	6104	0.721439
81b4165a-dd26-45c9-9b1f-debf4f932395	pUC57_Cre	-	2	3980	3459	7366	59	130	3848	3755	0.975832	0.930146	6260	0.520633
12d0d6b7-d88a-4897-b445-de4b5e5a72f1	pUC57_Cre	-	1	3980	3462	7335	44	150	3829	3736	0.975712	0.92866	6429	0.520103
0619dc8d-57af-45a4-b71b-f1700661947d	pUC57_Cre	-	1	4275	3049	7327	99	95	4179	4101	0.981335	0.9378	6982	0.568185
cd2d88ce-15fb-4189-9630-0746574cafec	pUC57_Cre	-	1	3980	3463	7395	60	107	3872	3787	0.978048	0.937608	6444	0.521692
115734a5-37bf-4b0e-a4aa-9e13063cc830	pUC57_Cre	+	135	7457	44	7327	113	152	7170	7036	0.981311	0.946335	12302	0.962416
4e0ed571-e57b-45b3-82da-1b7e6c3beb66	pUC57_Cre	+	4722	7456	28	2737	25	50	2684	2654	0.988823	0.961943	4846	0.575595
a3e0443d-9c4d-4753-85a4-055c5d123955	pUC57_Cre	+	1	5620	2580	8203	125	121	5498	5403	0.982721	0.940634	9298	0.737393
a2e84d82-b65f-458e-bea6-67bd4c610da5	pUC57_Cre	+	2	5466	2040	7489	79	94	5370	5273	0.981937	0.95129	9320	0.720225
e942d220-4966-46f8-b1b8-afc41568e88e	pUC57_Cre	-	1	3980	3456	7403	64	96	3883	3795	0.977337	0.938659	6478	0.522541
a9a3c089-ba2b-44a1-8e83-5c08a43ba406	pUC57_Cre	-	4460	5105	11	660	12	8	637	629	0.987441	0.957382	1142	0.924528
25e367cc-8dc0-4680-94f5-f8a0f1263b37	pUC57_Cre	-	1	3980	3460	7389	53	103	3876	3793	0.978586	0.940724	6490	0.522583
73514182-7e5b-4958-805c-8ca20bacd887	pUC57_Cre	-	1	3980	3439	7400	56	74	3905	3813	0.97644	0.944981	6642	0.525784
ffbbba02-d0df-47c1-a754-a2234227a8b0	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cfd3d4ba-8818-41d4-877c-bc643ac363d0	pUC57_Cre	+	4199	6271	27	2104	38	33	2039	2010	0.985777	0.952607	3586	0.968186
e46fd94c-53d4-4d12-8654-bc699aaa8baa	pUC57_Cre	+	3981	6995	29	3011	30	62	2952	2916	0.987805	0.95795	5224	0.978455
2f80038c-5613-47b8-ad81-3b79b64a7572	pUC57_Cre	+	1	3979	3481	7438	71	92	3886	3813	0.981215	0.941714	6576	0.521401
e9a58a1e-ea9b-4fb2-8e21-8ff882f98d41	pUC57_Cre	+	1	6073	1394	7450	111	127	5945	5832	0.980992	0.943231	10104	0.797987
9eb6a92c-8528-4599-8cf3-951ae31304fb	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b28763be-958b-4036-a059-413dc07c7f68	pUC57_Cre	+	1	3980	3498	7472	69	74	3905	3828	0.980282	0.945652	6618	0.523739
8ba7419b-cd20-4ca2-b77f-b7bd54b723e2	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d32752be-1d64-4d57-a543-f222a03eea6c	pUC57_Cre	-	4147	4434	15	306	4	0	287	285	0.993031	0.979381	542	0.861862
fefdcaf7-59b7-46f9-8b8f-32c041ef2acc	pUC57_Cre	+	4556	6466	28	1923	14	29	1881	1856	0.986709	0.964657	3398	0.978159
2d1febee-ebd3-4532-881f-30f0a0cc1192	pUC57_Cre	+	3974	4580	23	625	9	13	593	590	0.994941	0.95935	1060	0.9488
cef82e3d-f907-4043-874b-4be468aaacd2	pUC57_Cre	-	6507	7349	12	852	9	11	831	817	0.983153	0.960047	1466	0.945392
243efa2e-240d-444f-a184-a813883d972c	pUC57_Cre	+	4413	5160	27	764	3	13	734	725	0.987738	0.966667	1346	0.958225
31759a89-caa4-4d5a-985d-511559ebb5f0	pUC57_Cre	+	6568	7457	29	922	13	9	880	853	0.969318	0.945676	1482	0.852713
036daaf5-6edb-4dc4-9411-a336e4d150da	pUC57_Cre	+	3974	5952	22	1986	16	30	1948	1918	0.9846	0.961886	3480	0.980866
81ac5473-4f65-4592-a292-f2079802fca9	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9d578e6f-2c35-43a3-89a8-25e1c160a7b3	pUC57_Cre	+	3428	3724	31	324	2	5	291	284	0.975945	0.95302	502	0.898148
067fe527-065d-49b4-b453-db6b3f82915c	pUC57_Cre	+	1681	7101	27	5397	58	108	5312	5227	0.983998	0.95418	9298	0.98425
